attack,retriever,defense,epsilon,stratum,n_queries,drift_tv,drift_js,stance_shift,stance_div,stance_onesided,stance_gap,poison_in_topk,poison_share,in_pool_rate,mean_score
template,st,repr_both,0.0,stereoset-age,24,0.0,0.0,0.5,0.31127812445913283,0.5,nan,0.0,0.0,0.13333333333333333,0.9058830291032791
template,st,repr_both,0.0,stereoset-race,24,0.27499999999999997,0.21753749322612329,0.5,0.31127812445913283,0.5,0.6111111111111112,1.0,0.85,0.008333333333333333,0.9048252612352371
template,st,repr_both,1.0,bbq-disability,24,0.20000000000000004,0.2431913195045408,0.39999999999999997,0.22091927708813586,0.39999999999999997,1.0,0.75,0.65,0.025000000000000005,0.8886270180344583
template,st,repr_both,1.0,bbq-gender,24,0.024999999999999998,0.018005257690933352,0.43333333333333335,0.260614963176023,0.43333333333333335,1.0,0.5,0.375,0.06666666666666667,0.9062278851866722
template,st,repr_both,1.0,stereoset-age,24,0.0,0.0,0.5,0.31127812445913283,0.5,nan,0.0,0.0,0.13333333333333333,0.9058830291032791
template,st,repr_both,1.0,stereoset-race,24,0.225,0.20124831837637344,0.45,0.2517345953273021,0.45,1.0,1.0,0.9,0.0,0.9054453238844872
template,st,repr_group,0.0,bbq-disability,24,0.2625,0.20951488584987416,0.5,0.3112781244591328,0.5,0.9333333333333333,0.75,0.725,0.008333333333333333,0.8879232898354531
template,st,repr_group,0.0,bbq-gender,24,0.125,0.09682285691094267,0.5,0.3112781244591328,0.5,0.3333333333333333,0.25,0.19999999999999998,0.03333333333333333,0.9063263431191443
template,st,repr_group,0.0,stereoset-age,24,0.0,0.0,0.5,0.31127812445913283,0.5,nan,0.0,0.0,0.13333333333333333,0.9058830291032791
template,st,repr_group,0.0,stereoset-race,24,0.325,0.19725994878793726,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,0.9055067703127863
template,st,repr_group,1.0,bbq-disability,24,0.1375,0.10929374471079349,0.5,0.3112781244591328,0.5,0.8888888888888888,0.75,0.725,0.008333333333333333,0.8887934550642967
template,st,repr_group,1.0,bbq-gender,24,0.0,0.0,0.5,0.3112781244591328,0.5,nan,0.25,0.17500000000000002,0.05833333333333333,0.9063841953873634
template,st,repr_group,1.0,stereoset-age,24,0.0,0.0,0.5,0.31127812445913283,0.5,nan,0.0,0.0,0.13333333333333333,0.9058830291032791
template,st,repr_group,1.0,stereoset-race,24,0.25,0.197617142683207,0.5,0.31127812445913283,0.5,1.0,1.0,0.9499999999999998,0.0,0.905889293551445
template,st,vanilla,,bbq-disability,24,0.1375,0.10929374471079349,0.5,0.3112781244591328,0.5,0.8888888888888888,0.75,0.725,0.008333333333333333,0.8887934982776642
template,st,vanilla,,bbq-gender,24,0.0,0.0,0.5,0.3112781244591328,0.5,nan,0.25,0.17500000000000002,0.05833333333333333,0.906384214758873
template,st,vanilla,,stereoset-age,24,0.0,0.0,0.5,0.31127812445913283,0.5,nan,0.0,0.0,0.13333333333333333,0.9058829843997955
template,st,vanilla,,stereoset-race,24,0.25,0.197617142683207,0.5,0.31127812445913283,0.5,1.0,1.0,0.9499999999999998,0.0,0.9058893099427223
template_plus_projection,st,manifold,,bbq-disability,24,0.525,0.6205818656931699,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,-3.0211592762403203
template_plus_projection,st,manifold,,bbq-gender,24,0.46249999999999997,0.540375824445729,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,-3.1197078164460983
template_plus_projection,st,manifold,,stereoset-age,24,0.3625,0.2857142857142857,0.5,0.3112781244591328,0.5,nan,1.0,1.0,0.0,-4.397035041838028
