attack,retriever,defense,epsilon,stratum,n_queries,drift_tv,drift_js,stance_shift,stance_div,stance_onesided,stance_gap,poison_in_topk,poison_share,in_pool_rate,mean_score
template_plus_projection,bm25,repr_group,1.0,bbq-disability,24,0.23750000000000002,0.13693273052979021,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,6.5093021979659555
template_plus_projection,bm25,repr_group,1.0,bbq-gender,24,0.09999999999999998,0.019366270363554244,0.5,0.3112781244591328,0.5,0.6111111111111112,0.75,0.6999999999999998,0.0,9.525596703009029
template_plus_projection,bm25,repr_group,1.0,stereoset-age,24,0.15000000000000002,0.0995694741839515,0.5,0.3112781244591328,0.5,0.6666666666666666,0.5,0.425,0.024999999999999998,4.570175521896919
template_plus_projection,bm25,repr_group,1.0,stereoset-race,24,0.075,0.019195081916123048,0.5,0.31127812445913283,0.5,0.75,0.75,0.75,0.0,6.099934975169002
template_plus_projection,bm25,vanilla,,bbq-disability,24,0.23750000000000002,0.13693273052979021,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,6.5093021979659555
template_plus_projection,bm25,vanilla,,bbq-gender,24,0.09999999999999998,0.019366270363554244,0.5,0.3112781244591328,0.5,0.6111111111111112,0.75,0.6999999999999998,0.0,9.525596703009029
template_plus_projection,bm25,vanilla,,stereoset-age,24,0.15000000000000002,0.0995694741839515,0.5,0.3112781244591328,0.5,0.6666666666666666,0.5,0.425,0.024999999999999998,4.570175521896919
template_plus_projection,bm25,vanilla,,stereoset-race,24,0.075,0.019195081916123048,0.5,0.31127812445913283,0.5,0.75,0.75,0.75,0.0,6.099934975169002
template_plus_projection,st,manifold,,bbq-disability,48,0.4124999999999999,0.4647443963587967,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,-5.1307151630147505
template_plus_projection,st,manifold,,bbq-gender,48,0.4375,0.5338656174965747,0.5,0.31127812445913283,0.5,1.0,1.0,1.0,0.0,-5.622986798356751
template_plus_projection,st,manifold,,stereoset-age,48,0.425,0.3333333333333333,0.5,0.3112781244591328,0.5,nan,1.0,1.0,0.0,-6.103051613945884
template_plus_projection,st,manifold,,stereoset-race,48,0.15,0.125,0.5,0.3112781244591329,0.5,nan,1.0,1.0,0.0,-5.507202372810632
template_plus_projection,st,multi_query,,bbq-disability,48,0.2708333333333333,0.23363227011104562,0.5,0.3112781244591328,0.5,1.0,1.0,1.0,0.0,1.3421307265612847
