n_queries,drift_tv,drift_js,stance_shift,stance_div,stance_onesided,stance_gap,poison_in_topk,poison_share,in_pool_rate,mean_score,attack,retriever,defense,epsilon,poison_rate
48.0,0.21875,0.2282908650248397,0.45000000000000007,0.2660987007736344,0.45000000000000007,0.16666666666666666,0.625,0.4750000000000001,0.016666666666666666,0.5177850448168454,template,dense,repr_both,1.0,0.005
48.0,0.21875,0.2282908650248397,0.45000000000000007,0.2660987007736344,0.45000000000000007,0.16666666666666666,0.625,0.4750000000000001,0.016666666666666666,0.5177850448168454,template,dense,repr_both,0.5,0.005
48.0,0.15000000000000002,0.14016177510177039,0.4722222222222222,0.2870650173895307,0.4722222222222222,0.375,0.625,0.525,0.016666666666666666,0.5181209936564452,template,dense,repr_both,0.25,0.005
48.0,0.10625000000000001,0.07134862229357751,0.5,0.3112781244591328,0.5,0.3148148148148148,0.625,0.5,0.016666666666666666,0.5172030697416903,template,dense,repr_both,0.1,0.005
48.0,0.08749999999999998,0.04804884546150733,0.5,0.3112781244591328,0.5,0.38333333333333336,0.625,0.5,0.016666666666666666,0.5187761874539217,template,dense,repr_both,0.0,0.005
48.0,0.14375000000000002,0.05534794636423961,0.5,0.3112781244591328,0.5,0.7692307692307693,0.75,0.75,0.0,6.778624215571835,template,bm25,vanilla,,0.01
48.0,0.15312499999999998,0.048534841302216816,0.5,0.31127812445913283,0.5,0.6944444444444444,0.75,0.6416666666666667,0.016666666666666666,1.3386968324417463,template,bm25,multi_query,,0.01
48.0,0.14375000000000002,0.05534794636423961,0.5,0.3112781244591328,0.5,0.7692307692307693,0.75,0.75,0.0,6.778624215571835,template,bm25,repr_group,1.0,0.01
48.0,0.14375000000000002,0.05534794636423961,0.5,0.3112781244591328,0.5,0.7692307692307693,0.75,0.75,0.0,6.778624215571835,template,bm25,repr_group,0.5,0.01
48.0,0.15625,0.06604971732377524,0.5,0.3112781244591328,0.5,0.7692307692307693,0.75,0.75,0.0,6.777588753920668,template,bm25,repr_group,0.25,0.01
48.0,0.1875,0.08589122839654276,0.5,0.3112781244591328,0.5,0.7692307692307693,0.75,0.75,0.0,6.767549412133767,template,bm25,repr_group,0.1,0.01
48.0,0.1875,0.08589122839654276,0.5,0.3112781244591328,0.5,0.7692307692307693,0.75,0.75,0.0,6.767549412133767,template,bm25,repr_group,0.0,0.01
48.0,0.18125,0.11702831469691215,0.5,0.3112781244591328,0.5,0.7692307692307693,0.75,0.725,0.0,6.714850001603799,template,bm25,repr_stance,1.0,0.01
48.0,0.18125,0.11702831469691215,0.5,0.3112781244591328,0.5,0.7692307692307693,0.75,0.725,0.0,6.714850001603799,template,bm25,repr_stance,0.5,0.01
